NAME,DINING TIME,RATING,REVIEW
Zhiwei,"Dined on March 1, 2022",5,A true experience. My favorite in the area. Always a great choice.
RobertoE,"Dined on February 28, 2022",5,It felt like a trip to Spain.  Simply extraordinary.
GemaG,"Dined on February 27, 2022",2,"Really disappointed on the restaurant. The dishes took too long to arrive, the service wasn’t good, the food was to greasy for being fine dining"
KFowler,"Dined on February 27, 2022",5,"Our server, Meredith, was wonderful. She made our dining experience at the outdoor seating so pleasant."
Douglas,"Dined on February 24, 2022",5,"Always a pleasure. Food is invariably delicious and the staff could not be friendlier or attentive while not being intrusive. Also, great wine recommendations within our specified price range. A NYC favorite in our neighborhood which we will surely be back to many more times."
OpenTable Diner,"Dined on February 24, 2022",2,great food / poor service
GastroPup,"Dined on February 24, 2022",5,"A lovely evening, fabulous food, superlative service."
VerushkaM,"Dined on February 22, 2022",5,Good and service were excellent. The sommelier was very knowledgeable and the server very friendly. Casa Mono exceeded our expectations and would definitely recommend it and go back .
OpenTable Diner,"Dined on February 22, 2022",1,No me gusto ya q no pude entender como un restaurante español no va tener paella o croquetas de jamón o manchego
Ian94,"Dined on February 21, 2022",5,"Family visit from CA. Great food and wine. Excellent service. Thanks, again."
OpenTable Diner,"Dined on February 21, 2022",2,"Unfortunately, had very poor service here. Sat us very late on top of the reservation we made and the food came way too slow. Instead of offering us a seat at the bar or another table to wait at, they made us stand in the cold. I have been here a couple of times, but this time will make me reconsider."
OpenTable Diner,"Dined on February 21, 2022",5,Casa mono is absolutely spectacular. Every dish we had was simply off the charts. The servers and staff were excellent!
OpenTable Diner,"Dined on February 21, 2022",5,The best tapas in NYC. Tough reservation to get but worth it.
OpenTable Diner,"Dined on February 20, 2022",5,Amazing. Very friendly staff. It’s a great for a date night. Super cozy
JonathanC,"Dined on February 20, 2022",5,The GOAT confit was beyond YUMMY. Yummy is the only word I can use but such a poor word to describe a simple pleasure. My mind was set on fire with every bite.
NamGuiKim,"Dined on February 18, 2022",5,One of my favorite restaurant in the NYC!!! Thank you always:)
michael,"Dined on February 15, 2022",4,Nice Vibe and open air kitchen.  Lots of wine choices.
AgnesL,"Dined on February 15, 2022",5,My husband and I came here for an early dinner on Valentine’s Day. The dishes are tapa-style and meant to be shared. Everything we ordered and tried was absolutely delicious and flavorful. The staff were very friendly and knowledgeable and accommodating. I would definitely recommend and would definitely return.
Letseat,"Dined on February 14, 2022",4,"The food is straight up excellent. The location is tight, tables are tight, it’s the “math” of the area.  Prices are fair to slightly expensive for the quality and portion size. You will drop $60pp min.  On past visits the serving staff had an air of refined professionalism and “investment” in the experience.  This time hiring issues may have affected quality of the personnel and their comportment. Service was fine but nothing special. We enjoyed each other and the experience. Again, the dishes are delicious and special. $145 for two including one drink each, no dessert."
Joshua,"Dined on February 14, 2022",4,"Great food as always! Our server was great, but the host was pretty rude. There were two open two-tops, and we were made to sit outside, despite having a reservation. A friend also had an experience with a rude host. We love the restaurant, and we plan to try it again."
NishantK,"Dined on February 14, 2022",5,We had 5 dishes and every single one was incredible. Great service by the staff as well. Definitely worth the price. Desserts could have been better.
TimB,"Dined on February 12, 2022",5,"Again unbelievable!! Best lunch in North America. Came here 13 years ago and 15 years ago. Even better today. The food just melts in your mouth. Waiters come from everywhere and they are all kind, sweet and really fun. Recommend this beautiful place to anyone looking for rhe best bistro experience."
OpenTable Diner,"Dined on February 11, 2022",4,The food was great but the table space was tight.
IvetteD,"Dined on February 10, 2022",5,"We loved Casa Mono! Great food, ambiance and service."
KatieB,"Dined on February 7, 2022",5,The food at Casa Mono never disappoints. We have been coming since it opened and it remains one of our favorite restaurants in NYC.
Tabatacaldeira,"Dined on February 5, 2022",5,"Must go restaurant. Food is amazing , egg truffle is incredible."
AlexisB,"Dined on February 4, 2022",5,Absolutely delicious food! It had been a few years since my friends and I had eaten here -it's even better than we remembered.  We had a fantastic server who made dinner all the more lovely and recommended two wines that we loved.  We ordered 7-8 dishes and all were fantastic.  We will definitely be back.  We dined outdoors on a rainy night and the outdoor casita was toasty and cozy.
EmilyH,"Dined on February 4, 2022",3,"The service has really gone down hill. We were so rushed and waitress was quite rude. Staff asked if we wanted our table to be cleared no less than 10 times. I used to love Casa Mono, but I won't be back."
Gfu26,"Dined on February 2, 2022",4,"The pulpo with fennel, garlic razor clams and fideos with clams were the best.  Stay away from the bacalao croquettes-not impressed-at all."
OpenTable Diner,"Dined on February 1, 2022",1,Horrible waitress… got rained on the entire time sitting outside
KristinM,"Dined on January 28, 2022",5,The food was excellent and our server was the best! Friendly & professional service & recommended perfect wine for our lunch
Chichi,"Dined on January 28, 2022",5,One of the best places for Spanish tapas in NYC. Went there 10 years ago and the quality is as good as ever.
Teddy,"Dined on January 28, 2022",5,Outstanding as always ! Thank you for the entire staff to keep that place such a high quality ❤️
MarieliE,"Dined on January 28, 2022",4,"Todo estuvo muy bueno. Servicio, comida. Ambiente. En general muy bueno todo"
HeranD,"Dined on January 27, 2022",4,Excellent food and service. The 4/5 stars is because the place is a bit tight on space and the heat was really too warm. Our waiter Darwin was lovely.
OpenTable Diner,"Dined on January 26, 2022",5,As good as always.
OpenTable Diner,"Dined on January 26, 2022",5,Seating is too tight
cila,"Dined on January 25, 2022",5,We were the only party eating outdoor in the heated shed. Perfect setting for this time.
OpenTable Diner,"Dined on January 23, 2022",5,"Took my boyfriend for his birthday. We sat outside in the enclosed “outdoor” pods and were comfortable with both the ventilation and the cold temps thanks to heat lamps. The service was spectacular (thank you Meredith!), as was the food. Wine recos we’re also wonderful. The pulpo and bacalao croquetas with orange cream were favorites, as was the salted caramel ice cream with berries surprise birthday dessert. Everything we expected from a Michelin experience — especially appreciated in Covid times."
TimM,"Dined on January 21, 2022",5,"Buzzy, intimate, friendly"
grant,"Dined on January 20, 2022",4,"Casa Mono is a restaurant that is absolutely worth visiting. The jamon Iberico is carved and plated fantastically and is certainly the stand out dish - razor clams, meatballs and bread pudding were noteworthy as well. I made the right decision in allowing the somm to pick our bottle of wine, he made a great choice which added to the whole experience. Will be returning!"
